tid,loc_name,address_1,latitude,longitude,city,state,RunID,RunDate,InsertUpdateTime,postal_code,country,neighborhood,address_2
7213,"Emerald Business Park, Palsikar Colony - Nai Duniya","Shop No. G-1, Ground Floor, Emerald Business Park, Palsikar Colony, Khandwa - Indore Road, Nai Duniya",22.708168,75.855446,Indore,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,452007,India,Nai Duniya,H.J. Memorial Hospital
7214,"Sector E, Hawa Bangala Road - Sudama Nagar","Ground Floor, Plot No. 2551, Sector E, Hawa Bangala Road, Sudama Nagar",22.690771,75.82624,Indore,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,452009,India,Sudama Nagar,Footi Kothi Park Bus Stop
7215,Main Road 1 - Malviya Nagar,"Ground Floor, Building No. 47/A, Main Road 1, Near Gammon Mall, Malviya Nagar",23.233406,77.40339,Bhopal,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,462003,India,Malviya Nagar,Nanke Petrol Pump Bus Stop
7216,"Shankaracharya Nagar, BHEL Sangam Colony - Bagmugaliya","Ground Floor, Plot no. 35, Shankaracharya Nagar, Baghsevaniya, BHEL Sangam Colony, Bagmugaliya",23.192625,77.4637,Bhopal,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,462043,India,Bagmugaliya,Mahadev Temple
7217,"Fortune Soumya Atlantis Arcade, Tribhuwam Vihar - Bagli","Shop No. 8, Ground Floor, Fortune Soumya Atlantis Arcade, Katara Hills Barrai Road, Tribhuwam Vihar, Bagli",23.17138,77.50173,Bhopal,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,462026,India,Bagli,Krishna Heights Bus Stop
7218,"DB House, Arera Colony - Basant Kunj","Ground Floor, DB House, Central Railway Employees CHSL, Arera Colony, Basant kunj",23.20122,77.43703,Bhopal,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,462039,India,Basant kunj,Swift Fitness Club And Gym
7219,"Regiment Road, Niyamatpura - Shahjahanabad","Shop No. 1, Ground Floor, Plot No. 50 , Regiment Road, Niyamatpura, Shahjahanabad",23.270338,77.39426,Bhopal,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,462001,India,Shahjahanabad,Durga Mandir
7220,"Green Valley CHSL, Bhakt Vallabh Dhola Marg - Maninagar","Shop No. 4, Green Valley CHSL, Aastha Properties, Bhakt Vallabh Dhola Marg, Near Kankariya Football Ground, Maninagar",23.006021,72.59376,Ahmedabad,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,380022,India,Maninagar,Sukh Shanti Bhavan
7221,"Vertical Alcinia, Katraj Hadapsar Bypass Road - Mohammedwadi","Shop No. 9, Ground Floor, Vertical Alcinia Phase-1, Project A, Katraj Hadapsar Bypass Road, Mohammedwadi",18.466532,73.91856,Pune,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,411060,India,Mohammedwadi,Shell Petrol Pump
7222,"Om Platinum, Karandiikar Road - Sadashiv Peth","Shop No. 1, Ground floor, Om Platinum, Karandiikar Road, Near Bharat Natya Mandir, Sadashiv Peth",18.510597,73.848885,Pune,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,411030,India,Sadashiv Peth,Domino's Pizza
7223,"Sri Devi Complex, Kakatiya Hills - Pragathi Nagar","Shop No. 1 & 2, Ground Floor, Sri Devi complex, Pragathi Nagar Road, Kakatiya Hills, ALEAP Industrial Area, Pragathi Nagar",17.527866,78.39476,Hyderabad,Telangana,46300,03-05-2022 09:01,03-05-2022 09:01,500090,India,Pragathi Nagar,Pragathi Nagar Bus Stop
7224,"Shiv Sai Vishwa CHSL, Shiv Sai Lane - Pimple Saudagar","Shop No. 2, A1 Building, Shiv Sai Vishwa CHSL, Shiv Sai Lane, Pimple Saudagar",18.598919,73.796036,Pune,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,411027,India,Pimple Saudagar,Challenger Public School
7225,"H. Munisway Sankirna Building, MEI Colony - Peenya","Ground Floor, H. Munisway Sankirna Building, Property No. 16, MEI Colony, Preethi Nagar, Phase 3, Peenya",13.018693,77.520065,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560058,India,Peenya,Laggere Main Road
7226,"Outer Ring Road, Kampegowda Layout - Laggere","Ground Floor, Outer Ring Road, Chowdeshwari Nagar, Kampegowda Layout, Laggere",12.99955,77.52467,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560058,India,Laggere,9th Cross Road
7227,"Sriranga, 24th Cross Road - Kumaraswamy Layout","Shop No. 01, Ground Floor, Sriranga, 24th Cross Road, 1st Stage, Kumaraswamy Layout",12.907178,77.56025,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560078,India,Kumaraswamy Layout,Kumarswamy Layout Nursery
7228,"Sri Gurukrupa MM Complex, Ramamurthy Nagar - NRI Layout","Ground Floor, Sri Gurukrupa MM Complex, NRI Layout Main Road, Ramamurthy Nagar, NRI Layout",13.025365,77.67911,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560016,India,NRI Layout,Brethren Church
7229,"Kalash CHSL, Shlok Road - Chandkheda","Shop No. A2, Ground Floor, Block A, Kalash CHSL, Behind Satymev Hospital, Shlok Road, Chandkheda",23.11852,72.574974,Ahmedabad,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,382424,India,Chandkheda,Diamond 27 Apartment
7230,"Maharathi CHSL, Madhav Udhyan Road - Naroda","Shop No. 3, Maharathi CHSL, Madhav Udhyan Road, Pulin Society Part 2, Naroda",23.06782,72.65217,Ahmedabad,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,382330,India,Naroda,Government Gym
7231,"Padmashree Building, Mariyappanapalya Main Road - Gnana Bharathi"," Ground Floor, Padmashree Building, Mariyappanapalya Main Road, 1st Block, Shivu Layout, Gnana Bharathi",12.944777,77.49931,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560056,India,Gnana Bharathi,Royal Public School
7232,"Ganga Business Hub, Gotri Road - Gotri","Shop No. 1, Ground Floor, Ganga Business Hub, Near Gayatri Party Plot, Gotri Road, Gotri",22.317585,73.13174,Vadodara,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,390021,India,Gotri,Benjamin World School
7233,Vinayak Nagar Colony - Mansoorabad,"Ground Floor, Vinayak Nagar Colony, Mansoorabad Road, Next to Sai Colony, Mansoorabad",17.3528,78.562164,Hyderabad,Telangana,46300,03-05-2022 09:01,03-05-2022 09:01,500068,India,Mansoorabad,Mansoorabad 1 Bus Stop
7234,"DIG Bungalow, Green Park Colony - Jamalpura","Shop No. 1, Ground Floor, DIG Bungalow, Sector B, Green Park Colony, Berasia Road, Jamalpura",23.27822,77.40354,Bhopal,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,462001,India,Jamalpura,DIG Bunglow Bus Stop
7235,"Vedraj CSL, Alok Road - Vastral","Shop No. 8, Vedraj CSL, Beside Akshardham Residency, Alok Road, RAF Camp, Vastral",22.993343,72.664185,Ahmedabad,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,382418,India,"RAF Camp, Vastral",Meldi Mata Mandir
7236,"United Apartments CHSL, East Street - Pune Cantonment","Shop No. 7, United Apartments CHSL, General Thimayya Road, East Street, Pune Cantonment",18.507801,73.87925,Pune,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,411001,India,Pune Cantonment,Poona Motors Pvt Ltd
7237,"Dharmnandan House, Satellite road - Motavarachha","Ground Floor, Dharmnandan Row House - B, Satellite Road, Motavarachha",21.235907,72.88349,Surat,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,394101,India,Motavarachha,Shree Hari Hospital
7238,"Sai Ashish Trade Center, Vip Road - Vesu","Shop No. 35, Ground Floor, Sai Ashish Trade Center, Vip Road, Bhimrad, Vesu",21.138445,72.79624,Surat,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,395007,India,Vesu,Bhagvan Mahavir College
7239,"Manik Moti, Chhatrapati Shivaji Maharaj Road - Budhwar Peth","Shop No. 1, Manik Moti, Chhatrapati Shivaji Maharaj Road, Jijamata Chowk, Budhwar Peth",18.518015,73.856285,Pune,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,411002,India,Budhwar Peth,Vasant Takies-1 Bus Stop
7240,"HDD Arcade, Hosahalli Main Road - Hunasamaranahalli","Ground Floor, HDD Arcade, Hosahalli Main Road, Near Sai Swetha Grand Hotel, Hunasamaranahalli",13.143823,77.6192,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,562157,India,Hunasamaranahalli,Aahar Hotel
7241,"Western Business Park, Udhana Magdalla Road - Vesu","Shop No. 2, Ground Floor, Western Business Park, Udhana-Magdalla Road, Vesu",21.151602,72.773224,Surat,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,395007,India,Vesu,J H Ambani Saraswati Vidyamandir
7242,"Abhilasha CHSL, Porwal Road - Lohegaon","Shop No. 6, Abhilasha CHSL, Porwal Road, Lohegaon",18.60772,73.91086,Pune,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,411047,India,Lohegaon,Vashi Gymkhana
7243,"Aditya Avenue, Airport Road - Bairagarh","Shop No. 14, Ground Floor, Aditya Avenue, Laukhedi, Airport Road, Bairagarh",23.286583,77.35412,Bhopal,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,462030,India,Bairagarh,Manan Child Care Hospital
7244,Adarsh Nagar Colony - Peerzadiguda Road,"Ground Floor, Plot No. 6, Adarsh Nagar Colony, Peerzadiguda Road, Near Krishnaveni School, Peerzadiguda",17.3923,78.59752,Hyderabad,Telangana,46300,03-05-2022 09:01,03-05-2022 09:01,500039,India,Peerzadiguda,Kamala Maternity Center
7245,"N J Naidu Complex, KPHB Colony - Kukatpally","Shop No. G1, Ground Floor, N J Naidu Complex, KPHB Colony, Phase 3, Andra Bank Road, Kukatpally",17.48629,78.394966,Hyderabad,Telangana,46300,03-05-2022 09:01,03-05-2022 09:01,500072,India,Kukatpally,Ravindra Bharathi School
7246,"Pooja Complex, Ullal Village Main Road - Jnana Ganga Nagar","Ground Floor, Pooja Complex, Ullal Village Main Road, Jnana Ganga Nagar, Ullal",12.951935,77.49938,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560056,India,Ullal,University Quarters Bus Stop
7247,"Barton Square, Immadihalli Main Road - Whitefield","Ground Floor, Barton Square, Immadihalli Main Road, Sathya Sai Layout, Whitefield",12.969837,77.75119,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560066,India,Whitefield,Sai Childrens Clinic
7248,"Suvarna Arcade, 7th main Road - Nagarabhavi","Ground Floor, Suvarna Arcade, 7th Main Road, Vinayaka Layout, 2nd Stage, Nagarabhavi",12.962372,77.51104,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560072,India,Nagarabhavi,Cosmic Health Center
7249,"Punyaai, Scheme 54 Road - Vijay Nagar","Shop No. 2, Ground Floor, Punyaai, Scheme 54 Road, Near Soft Vision College, Vijay Nagar",22.75488,75.88604,Indore,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,452010,India,Vijay Nagar,Omkar Girls PG
7250,"The Sun Southpark CHSL, Gala Gymkhana Road - Bopal","Shop No. 8, Ground Floor, Block A, The Sun Southpark CHSL, Gala Gymkhana Road, Bopal",23.017088,72.47415,Ahmedabad,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,380058,India,Bopal,Dr. Shrenik Zaveri Dental Clinic
7251,"Aura Square, Gorwa Refinery Road - Panchvati","Shop No. S3, Ground Floor, Aura Square, Gorwa Refinery Road, Panchvati, Gorwa",22.339571,73.14728,Vadodara,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,390016,India,Gorwa,Panchvati Gorwa Bus Stop
7252,"Mangal Nagar Society, Mangal Nagar Main Road - Sukhliya","Ground Floor, Mangal Nagar Society, Mangal Nagar Main Road, Sukhliya",22.75687,75.86992,Indore,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,452010,India,Sukhliya,Mangal Parisar Marriage Garden
7253,B R Towers - Malharganj,"Ground Floor, B R Towers, Malhar Ganj Lane, Malharganj",22.720987,75.84515,Indore,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,452002,India,Malharganj,Shiv Mandir
7254,"Kalyan Society, Nizamuddin Road - Sachidanand Nagar","Ground Floor, Kalyan Society, Sachidanand Nagar, Nizamuddin Road, Ayodhya Nagar",23.262985,77.46444,Bhopal,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,462022,India,Ayodhya Nagar,Anant Gyan Library
7255,"Vraj Vihar 3, Prenatirth Derasar Road - Satellite","Shop No. 12, Ground Floor, Vraj Vihar-3, Mahasukhnagar CHSL, Part 5, Prenatirth Derasar Road, Satellite",23.02384,72.52057,Ahmedabad,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,380015,India,Satellite,Ashok Nagar Bus Stop
7256,"Meena Bazaar, New Pal Road - Pal","Shop No. 1, Ground Floor, Meena Bazaar, Opposite Siddhi Residency, New Pal Road, Pal",21.193087,72.77915,Surat,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,394510,India,Pal,Pal Gam Circle
7257,"Sneh Vishwa Palace, Indrayani Nagar - Bhosari","Ground floor, Sneh Vishwa Palace, Sector No.1, Indrayani Nagar, Wakad Bhosari BRTS Road, Bhosari",18.635002,73.8495,Pune,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,411026,India,Bhosari,Life Line Hospital
7258,"One Place, Kaspate Wasti Road - Wakad","Shop No. 7, Building No. E, One Place - Wakad, Kaspate Wasti Road, Pimpri Chinchwad, Wakad",18.596262,73.769516,Pune,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,411057,India,Wakad,Mount Litera Zee School
7259,"Sri Lakshmi Narasimha Arcade, 2nd Cross Road - Bommanahalli","Shop No. 01, Ground Floor, Sri Lakshmi Narasimha Arcade, 2nd Cross Road, NGR Layout, Roopena Agrahara, Bommanahalli",12.911434,77.62415,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560068,India,Bommanahalli,Fitness Origin Gym
7260,"Sukrithi, 2nd Stage - Nagarabhavi","Ground Floor, Sukrithi, 1st Block, 2nd Stage, BDA Layout, Nagarabhavi",12.980693,77.51185,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560072,India,Nagarabhavi,Justbooks Library
7261,"Jay Residency CHSL, S.P Ring Road - Vastral","Shop No. A-9, Jay Residency CHSL, S.P Ring Road, Near United School, Behind Reliance Petrol Pump, Vastral",23.003748,72.67098,Ahmedabad,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,382418,India,Vastral,Mansarovar Heights
7262,"Satva Apartment, Shantivan - Paldi","Shop No. 4A, Satva Apartment, Block F, Near Shantivan Bus Stand, Shantivan, Paldi",23.001797,72.56152,Ahmedabad,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,380007,India,Paldi,Hemantkunj Society
7263,"Pallazo Apartment, Ramchandra Sakure Marg - Hadapsar","Shop No. 2, Pallazo Apartment, Ramchandra Sakure Marg, Hadapsar",18.511408,73.939224,Pune,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,411028,India,Hadapsar,Keshav Garden Apartments
7264,"The Dev Aurum CSL, Prahlad Nagar - Satellite","Shop No. 18, The Dev Aurum CSL, Anandnagar Cross Roads, Prahlad Nagar, Satellite",23.01153,72.515335,Ahmedabad,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,380015,India,Satellite,Auda Garden
7265,"Pratham Paradise CHSL, Narol Aslali Highway - Narolgam","Shop No. 1, Pratham Paradise CHSL, Near Divine Life School, Narol Aslali Highway, Narolgam",22.95026,72.59922,Ahmedabad,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,382405,India,Narolgam,Aryaman Heights
7266,"Pavilion Plaza, Karadva Dhindoli Road - Dindoli","Shop No. 35, Ground Floor, Pavilion Plaza, Near Mark Point, Karadva-Dhindoli Road, Dindoli",21.14911,72.87271,Surat,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,394210,India,Dindoli,Sanjivani Multispeciality Hospital
7267,"Raisen Road, Lala Lajpat Rai Nagar - Bagh Dilkhusha","Ground Floor, Plot no. 7, Lala Lajpat Rai Nagar , Raisen Road, Opposite Kali Mandir, Bagh Dilkhusha",23.253239,77.426636,Bhopal,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,462023,India,Bagh Dilkhusha,All Care Hospital
7268,Kamla Nagar - Kotra Sultanabad,"Ground Floor, Plot No. 62, Kamla Nagar, Near Khalsa Bhawan, Kotra Sultanabad",23.216974,77.39225,Bhopal,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,462003,India,Kotra Sultanabad,Kheda Pati Hanuman Mandir
7269,"P.K. Tower, Trilanga Main Road - Trilanga","Shop No. 7, Ground Floor, P. K. Tower Mahakali Housing Society, Trilanga Main Road, Trilanga",23.189775,77.433495,Bhopal,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,462039,India,Trilanga,Aura Mall
7270,"Corner Apartment, Raisen Road - Indrapuri","Ground Floor, Corner Apartment, Building No. 112, Sector B, Raisen road, Indrapuri",23.251774,77.46005,Bhopal,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,462022,India,Indrapuri,Turant Mahadev Mandir
7271,"Rudra Tower, Hoshangabad Road - Misrod","Ground Floor, Rudra Tower, Hoshangabad road, Near Capital Mall, Misrod",23.163404,77.4679,Bhopal,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,462047,India,Misrod,Rudra fitness Noxon Nutrition
7272,"Nariman Point Road, Sector R - Mahalaxmi Nagar","Shop No. 1, Ground Floor , Nariman Point Road, Sector R, Mahalaxmi Nagar",22.757511,75.91232,Indore,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,452010,India,Mahalaxmi Nagar,Kibs Hospital
7273,"Nilayam CHSL, Lokmanya Colony - Kothrud","Shop No. 1, Nilayam CHSL, Lokmanya Colony, Poud Road, Kothrud",18.50781,73.80587,Pune,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,411038,India,Kothrud,Asha Clinic
7274,"Kedari Landmark, Kedari Nagar Road - Wanavadi","Shop No. 2, Kedari Landmark, Kedari Nagar Road, Wanavadi, Wanowrie",18.486504,73.89889,Pune,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,411040,India,Wanowrie,Bharat Petrol Pump
7275,"Astha Residency, Abrama Road - Mota Varachha","Shop No. 1, Ground Floor, Astha Medicare and Residency, Abrama Road, Mota Varachha",21.245892,72.888084,Surat,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,394101,India,Mota Varachha,Tapi Arcade
7276,"Yash Arain CSL, Navnitbhai Patel Marg - Memnagar","Shop No. G20, Ground Floor, Yash Arian CSL, Navnitbhai Patel Marg, Near Vivekanand Chowk, Behind Kanak Party Plot, Memnagar",23.052095,72.53841,Ahmedabad,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,380052,India,Memnagar,NewLife Women's Hospital
7277,"Smruti Garden, Pandhare Wasti Road - Punawale","Shop No. 1, Smruti Garden, Pandhare Wasti Road, Punawale",18.62657,73.7381,Pune,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,411033,India,Punawale,24 Life Blooms
7278,"Rayaansh Blossom, Kharegaon Bypass Road - Kalwa","Shop No. 1, Ground Floor, Rayaansh Blossom, Kharegaon Bypass Road, Near Kalwa Super Market, Kharegaon, Kalwa",19.204628,73.00093,Thane,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400605,India,Kalwa,Parsik Library
7279,"Anand Industrial CHSL, Navghar Road - Bhayandar (East)","Shop No. 2, Ground floor, Anand Industrial Premises CHSL, Navghar Road, Bhayandar (East)",19.311657,72.85488,Mira Bhayandar,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,401105,India,Bhayandar (East),Bhayandar Municipal School
7280,"Komal Park Apartment, Goal Maidan - Ulhasnagar","Komal Park Apartment, Goal Maidan - Ulhasnagar, Dada Kamal Parwani Marg, Goal Maidan, Ulhasnagar",19.2368,73.1583,Ulhasnagar,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421001,India,Ulhasnagar,Goal Maidan Bhaji Market
7281,"Bramhanagari CHSL, Bahu Patil Road - Khadki","Shop No. 1, Bramhanagari CHSL, A-Block, Bhau Patil Road, Khadki",18.566248,73.83163,Pune,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,411020,India,Khadki,Bhaurao Patil Chowk Bus Stop
7282,"President Hotel, Berasia Road - Badabagh","Shop No. 1, Ground Floor, President Hotel, Berasia Road, Near Canara Bank, Badabagh",23.267302,77.401,Bhopal,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,462001,India,Badabagh,Bhopal Talkies Bus Stop
7283,"Vailankanni Darshan CHSL, Kohoj Khuntavali - Ambernath (West)","Shop No. 1, 2, & 3, Vailankanni Apartment, Kohoj Khuntavali, Ambernath (West)",19.215218,73.19249,Ambernath,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421501,India,Ambernath (West),Hanuman Mandir
7284,"Jeev Ganga, Shivganga Nagar - Ambernath","Shop No.1, Ground Floor, Jeev Ganga, Shivganga Nagar, Ambernath",19.203495,73.17774,Ambernath,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421501,India,Ambernath,Shivganga Open Gym
7285,"Namaskar CHSL, Royal Park road - Ambernath (East)","Shop No. 1, Ground Floor, Namaskar CHSL, Royal Park Road, Near Nana Nani Park, Navare Nagar, Ambernath (East)",19.196882,73.195435,Ambernath,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421501,India,Ambernath (East),Jai Hind Co-op. Bank Limited
7286,"Landscape Garden CHSL, Pale Road - Ambernath (East)","Shop No. 34, Ground Floor, Landscape Garden CHSL, E Wing, Daffodil, Pale Road, Ambernath (East)",19.189585,73.17727,Ambernath,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421501,India,Ambernath (East),Indra Vihar Housing Society
7287,"Nisarg Greens CHSL, B Cabin Road - Ambernath (East)","Shop No. 5, Ground floor, Tulip B, Nisarg Greens CHSL, B Cabin Road, Near Navare Nagar, Ambernath (East)",19.199873,73.19831,Ambernath,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421501,India,Ambernath (East),Arya Gurukul School
7288,"Nirmal Residency CHSL, Link Road - Badlapur (East)","Shop No. 1, Ground floor, Wing A, Nirmal Residency CHSL, Opp. Tulsi Angan Complex, Link Road, Katrap, Badlapur (East)",19.169996,73.22644,Badlapur,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421503,India,Badlapur (East),Muscle Prime Gym
7289,"Mohan Areca, Katrap - Badlapur (East)","Shop No. 8, Ground floor, D Wing, Mohan Areca, Katrap, Badlapur (East)",19.159119,73.227325,Badlapur,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421503,India,Badlapur (East),Seven Palm's Hospital
7290,"Earth Alpha, Vasna Bhayli Link Road - Ashwamegh Nagar","Shop No. 15, Ground Floor, Earth Alpha, Opp Hanuman Temple, Vasna Bhayli Link Road, Ashwamegh Nagar",22.293634,73.141,Vadodara,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,390012,India,Ashwamegh Nagar,Prarthana Bungalows
7291,Kodigehalli Main Road - Sahakar Nagar,"Ground Floor, Site No. 22, Kodigehalli Main Road, Near Goldfinch College, Sahakar Nagar",13.057761,77.58933,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560092,India,Sahakar Nagar,Gundanjaneya Kalyana Mantapa
7292,"Santacruz Nita CHSL, Juhu Tara Road - Santacruz (West)","Shop No. 1B, Ground floor, Santacruz Nita CHSL, Block No. 33A, Juhu Tara Road, Santacruz (West)",19.084463,72.835655,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400054,India,Santacruz (West),Santacruz Police Station Bus Stop
7293,"Shiv Mandir Residency CHSL, Abjibapa Lake Road - Vastral","Shop No. 1, , Block A, Shiv Mandir Residency CHSL, Vastral Lake, Abjibapa Lake Road, Vastral",22.994162,72.659645,Ahmedabad,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,382418,India,Vastral,Divya Shrusti Residency
7294,"Brijdham Complex, Bairasia Road - Lambakheda","Shop No. 1, Ground Floor, Brijdham Complex, Bairasia Road, Lambakheda",23.326117,77.404045,Bhopal,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,462038,India,Lambakheda,Lambakheda Bus Stop
7295,"Sardar Vallabhbhai Patel Yogna, Misrod Phase 2 - Salaiya","Ground Floor, Sardar Vallabhbhai Patel Yogna, Shahid Major Ajay Prasad Marg, Misrod Phase 2, Sector E, Bawadiya Kalan, Salaiya",23.167158,77.44287,Bhopal,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,462026,India,Salaiya,Pride Arena
7296,"Shubham Monolith, Tisgaon - Kalyan (East)","Shop No. 1, C-Wing, Shubham Monolith, Tisgaon, Kalyan (East)",19.221079,73.13782,Kalyan,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421306,India,Kalyan (East),Aamrai Police Station
7297,"Om Shreemangal CHSL, Chinchpada Road - Kalyan (East)","Shop No. 1, A-Wing, Om Shreemangal CHSL, Chinchpada Road, Katemanivali, Kalyan (East)",19.224457,73.14031,Kalyan,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421306,India,Kalyan (East),Kalyan Ayyapa Mandir
7298,"Skylon, Chakki Naka - Kalyan (East)","Shop No. 4, Skylon, Near Chakki Naka, RTO Office, Netivali, Kalyan (East)",19.223389,73.12554,Kalyan,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421306,India,Kalyan (East),Chakki Naka
7299,"Amber Harmony CHSL, Kalyan Road - Thakurli (East)","Shop No.7, Amber Harmony CHSL, New Thakurli, Kalyan Road, Kanchangaon, Thakurli (East)",19.229343,73.11033,Dombivli,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421301,India,Thakurli (East),90 Feet Road
7300,"Anant Regency Phase III, Santoshi Mata Road - Kalyan (West)","Shop No. 5, Building No. 1, Anant Regency - Phase 3, Padmavati Jain Society Road, Kalyan (West), Kalyan (West)",19.245306,73.133484,Kalyan,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421301,India,Kalyan (West),Shree Adhinath Rajendra Jain Shwetambar Mandir
7301,"Shree Gajanan Maharaj Nagar CHSL, Mohindar Singh Kabal Singh Rd, Kalyan (West)","Shop No. 4, A-Wing, Shree Gajanan Maharaj Nagar CHSL, Gajanan Maharaj Nagar, Mohindar Singh Kabal Singh Rd, Kalyan (West)",19.25045,73.12801,Kalyan,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421301,India,Kalyan (West),Mata Ramabai Ambedkar Udyan
7302,"Kulswamini Prasanna, Shivaji Nagar - Dombivli (West)","Shop No. 3, Building No.1, Kulswamini Prasanna, New Survey No. 86, Hissa No. 2, Shivaji Nagar, Dombivli (West)",19.232721,73.09006,Dombivli,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421202,India,Dombivli (West),Ganesh Ghat
